28127,Standard,New London,Stanly County,NC,"336,704,919"
28128,Standard,Norwood,Stanly County,NC,704
28129,Standard,Oakboro,Stanly County,NC,704
28130,Po Box,Paw Creek,Mecklenburg County,NC,704
28133,Standard,Peachland,Anson County,NC,704
28134,Standard,Pineville,Mecklenburg County,NC,704
28135,Standard,Polkton,Anson County,NC,704
28136,Po Box,Polkville,Cleveland County,NC,704
28137,Standard,Richfield,Stanly County,NC,704
28138,Standard,Rockwell,Rowan County,NC,704
28139,Standard,Rutherfordton,Rutherford County,NC,828
28144,Standard,Salisbury,Rowan County,NC,"704,336"
28145,Po Box,Salisbury,Rowan County,NC,704
28146,Standard,Salisbury,Rowan County,NC,"704,980"
28147,Standard,Salisbury,Rowan County,NC,"704,980"
28150,Standard,Shelby,Cleveland County,NC,"704,980"
28151,Po Box,Shelby,Cleveland County,NC,704
28152,Standard,Shelby,Cleveland County,NC,704
28159,Standard,Spencer,Rowan County,NC,"704,336"
28160,Standard,Spindale,Rutherford County,NC,828
28163,Standard,Stanfield,Stanly County,NC,704
28164,Standard,Stanley,Gaston County,NC,704
28166,Standard,Troutman,Iredell County,NC,704
28167,Standard,Union Mills,Rutherford County,NC,828
28168,Standard,Vale,Lincoln County,NC,704
28169,Po Box,Waco,Cleveland County,NC,704
28170,Standard,Wadesboro,Anson County,NC,704
28173,Standard,Waxhaw,Union County,NC,704
28174,Standard,Wingate,Union County,NC,704
28201,Po Box,Charlotte,Mecklenburg County,NC,704
28202,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28203,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28204,Standard,Charlotte,Mecklenburg County,NC,704
28205,Standard,Charlotte,Mecklenburg County,NC,704
28206,Standard,Charlotte,Mecklenburg County,NC,704
28207,Standard,Charlotte,Mecklenburg County,NC,704
28208,Standard,Charlotte,Mecklenburg County,NC,704
28209,Standard,Charlotte,Mecklenburg County,NC,704
28210,Standard,Charlotte,Mecklenburg County,NC,704
28211,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28212,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28213,Standard,Charlotte,Mecklenburg County,NC,704
28214,Standard,Charlotte,Mecklenburg County,NC,704
28215,Standard,Charlotte,Mecklenburg County,NC,704
28216,Standard,Charlotte,Mecklenburg County,NC,704
28217,Standard,Charlotte,Mecklenburg County,NC,"704,919,980"
28218,Po Box,Charlotte,Mecklenburg County,NC,704
28219,Po Box,Charlotte,Mecklenburg County,NC,704
28220,Po Box,Charlotte,Mecklenburg County,NC,704
28221,Po Box,Charlotte,Mecklenburg County,NC,704
28222,Po Box,Charlotte,Mecklenburg County,NC,704
28223,Unique,Charlotte,Mecklenburg County,NC,704
28224,Po Box,Charlotte,Mecklenburg County,NC,704
28226,Standard,Charlotte,Mecklenburg County,NC,704
28227,Standard,Charlotte,Mecklenburg County,NC,704
28228,Unique,Charlotte,Mecklenburg County,NC,704
28229,Po Box,Charlotte,Mecklenburg County,NC,704
28230,Po Box,Charlotte,Mecklenburg County,NC,704
28231,Po Box,Charlotte,Mecklenburg County,NC,704
28232,Po Box,Charlotte,Mecklenburg County,NC,704
28233,Po Box,Charlotte,Mecklenburg County,NC,704
28234,Po Box,Charlotte,Mecklenburg County,NC,704
28235,Po Box,Charlotte,Mecklenburg County,NC,704
28236,Po Box,Charlotte,Mecklenburg County,NC,704
28237,Po Box,Charlotte,Mecklenburg County,NC,704
28241,Po Box,Charlotte,Mecklenburg County,NC,704
28242,Unique,Charlotte,Mecklenburg County,NC,704
28243,Unique,Charlotte,Mecklenburg County,NC,704
28244,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28246,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28247,Po Box,Charlotte,Mecklenburg County,NC,704
28250,Unique,Charlotte,Mecklenburg County,NC,704
28253,Unique,Charlotte,Mecklenburg County,NC,704
28254,Standard,Charlotte,Mecklenburg County,NC,704
28255,Unique,Charlotte,Mecklenburg County,NC,704
28256,Po Box,Charlotte,Mecklenburg County,NC,704
28258,Unique,Charlotte,Mecklenburg County,NC,704
28260,Po Box,Charlotte,Mecklenburg County,NC,704
28262,Standard,Charlotte,Mecklenburg County,NC,704
28263,Unique,Charlotte,Mecklenburg County,NC,704
28265,Po Box,Charlotte,Mecklenburg County,NC,704
28266,Po Box,Charlotte,Mecklenburg County,NC,704
28269,Standard,Charlotte,Mecklenburg County,NC,704
28270,Standard,Charlotte,Mecklenburg County,NC,704
28271,Po Box,Charlotte,Mecklenburg County,NC,704
28272,Po Box,Charlotte,Mecklenburg County,NC,704
28273,Standard,Charlotte,Mecklenburg County,NC,704
28274,Unique,Charlotte,Mecklenburg County,NC,704
28275,Po Box,Charlotte,Mecklenburg County,NC,704
28277,Standard,Charlotte,Mecklenburg County,NC,704
28278,Standard,Charlotte,Mecklenburg County,NC,704
28280,Standard,Charlotte,Mecklenburg County,NC,"704,980"
28281,Standard,Charlotte,Mecklenburg County,NC,704
28282,Standard,Charlotte,Mecklenburg County,NC,704
28284,Standard,Charlotte,Mecklenburg County,NC,704
28285,Standard,Charlotte,Mecklenburg County,NC,704
28287,Standard,Charlotte,Mecklenburg County,NC,704
28288,Unique,Charlotte,Mecklenburg County,NC,704
28289,Unique,Charlotte,Mecklenburg County,NC,704
28290,Unique,Charlotte,Mecklenburg County,NC,704
28296,Unique,Charlotte,Mecklenburg County,NC,704
28297,Po Box,Charlotte,Mecklenburg County,NC,704
28299,Po Box,Charlotte,Mecklenburg County,NC,704
28301,Standard,Fayetteville,Cumberland County,NC,"910,919"
28302,Po Box,Fayetteville,Cumberland County,NC,910
28303,Standard,Fayetteville,Cumberland County,NC,"910,919"
28304,Standard,Fayetteville,Cumberland County,NC,910
28305,Standard,Fayetteville,Cumberland County,NC,910
28306,Standard,Fayetteville,Cumberland County,NC,910
28307,Standard,Fort Bragg,Cumberland County,NC,910
28308,Standard,Pope Army Airfield,Cumberland County,NC,910
28309,Po Box,Fayetteville,Cumberland County,NC,910
28310,Unique,Fort Bragg,Cumberland County,NC,910
28311,Standard,Fayetteville,Cumberland County,NC,910
28312,Standard,Fayetteville,Cumberland County,NC,910
28314,Standard,Fayetteville,Cumberland County,NC,910
28315,Standard,Aberdeen,Moore County,NC,910
28318,Standard,Autryville,Sampson County,NC,910
28319,Po Box,Barnesville,Robeson County,NC,910
28320,Standard,Bladenboro,Bladen County,NC,910
28323,Standard,Bunnlevel,Harnett County,NC,910
28325,Po Box,Calypso,Duplin County,NC,919
28326,Standard,Cameron,Harnett County,NC,"910,919"
28327,Standard,Carthage,Moore County,NC,910
28328,Standard,Clinton,Sampson County,NC,910
28329,Po Box,Clinton,Sampson County,NC,910
28330,Po Box,Cordova,Richmond County,NC,910
28331,Po Box,Cumberland,Cumberland County,NC,910
28332,Po Box,Dublin,Bladen County,NC,910
28333,Standard,Dudley,Wayne County,NC,919
28334,Standard,Dunn,Harnett County,NC,"910,919"
28335,Po Box,Dunn,Harnett County,NC,910
28337,Standard,Elizabethtown,Bladen County,NC,910
28338,Standard,Ellerbe,Richmond County,NC,910
28339,Standard,Erwin,Harnett County,NC,910
28340,Standard,Fairmont,Robeson County,NC,910
28341,Standard,Faison,Duplin County,NC,910
28342,Po Box,Falcon,Cumberland County,NC,910
28343,Standard,Gibson,Scotland County,NC,"910,843"
28344,Standard,Godwin,Sampson County,NC,910
28345,Standard,Hamlet,Richmond County,NC,910
28347,Standard,Hoffman,Richmond County,NC,910
28348,Standard,Hope Mills,Cumberland County,NC,910
28349,Standard,Kenansville,Duplin County,NC,910
28350,Po Box,Lakeview,Moore County,NC,910
28351,Standard,Laurel Hill,Scotland County,NC,910
28352,Standard,Laurinburg,Scotland County,NC,910
28353,Po Box,Laurinburg,Scotland County,NC,910
28355,Po Box,Lemon Springs,Lee County,NC,919
28356,Standard,Linden,Cumberland County,NC,910
28357,Standard,Lumber Bridge,Robeson County,NC,910
28358,Standard,Lumberton,Robeson County,NC,910
28359,Po Box,Lumberton,Robeson County,NC,910
28360,Standard,Lumberton,Robeson County,NC,910
28362,Po Box,Marietta,Robeson County,NC,910
28363,Standard,Marston,Richmond County,NC,910
28364,Standard,Maxton,Robeson County,NC,910
28365,Standard,Mount Olive,Duplin County,NC,"919,910"
28366,Standard,Newton Grove,Sampson County,NC,"910,919"
28367,Po Box,Norman,Richmond County,NC,910
28368,Po Box,Olivia,Harnett County,NC,919
28369,Standard,Orrum,Robeson County,NC,910
28370,Po Box,Pinehurst,Moore County,NC,910
28371,Standard,Parkton,Robeson County,NC,910
28372,Standard,Pembroke,Robeson County,NC,910
28373,Standard,Pinebluff,Moore County,NC,910
28374,Standard,Pinehurst,Moore County,NC,910
28375,Po Box,Proctorville,Robeson County,NC,910
28376,Standard,Raeford,Hoke County,NC,910
28377,Standard,Red Springs,Robeson County,NC,910
28378,Po Box,Rex,Robeson County,NC,910
28379,Standard,Rockingham,Richmond County,NC,910
28380,Po Box,Rockingham,Richmond County,NC,910
28382,Standard,Roseboro,Sampson County,NC,910
28383,Standard,Rowland,Robeson County,NC,910
28384,Standard,Saint Pauls,Robeson County,NC,910
28385,Standard,Salemburg,Sampson County,NC,910
28386,Standard,Shannon,Robeson County,NC,910
28387,Standard,Southern Pines,Moore County,NC,910
28388,Po Box,Southern Pines,Moore County,NC,910
28390,Standard,Spring Lake,Harnett County,NC,910
28391,Standard,Stedman,Cumberland County,NC,910
28392,Standard,Tar Heel,Bladen County,NC,910
28393,Standard,Turkey,Sampson County,NC,910
28394,Standard,Vass,Moore County,NC,"910,919"
28395,Standard,Wade,Cumberland County,NC,910
28396,Standard,Wagram,Scotland County,NC,910
28398,Standard,Warsaw,Duplin County,NC,910
28399,Standard,White Oak,Bladen County,NC,910
28401,Standard,Wilmington,New Hanover County,NC,910
28402,Po Box,Wilmington,New Hanover County,NC,910
28403,Standard,Wilmington,New Hanover County,NC,910
28404,Po Box,Wilmington,New Hanover County,NC,910
28405,Standard,Wilmington,New Hanover County,NC,910
28406,Po Box,Wilmington,New Hanover County,NC,910
28407,Po Box,Wilmington,New Hanover County,NC,910
28408,Po Box,Wilmington,New Hanover County,NC,910
28409,Standard,Wilmington,New Hanover County,NC,910
28410,Unique,Wilmington,New Hanover County,NC,910
28411,Standard,Wilmington,New Hanover County,NC,910
28412,Standard,Wilmington,New Hanover County,NC,910
28420,Standard,Ash,Brunswick County,NC,910
28421,Standard,Atkinson,Pender County,NC,910
28422,Standard,Bolivia,Brunswick County,NC,910
28423,Standard,Bolton,Columbus County,NC,910
28424,Po Box,Brunswick,Columbus County,NC,910
28425,Standard,Burgaw,Pender County,NC,910
28428,Standard,Carolina Beach,New Hanover County,NC,910
28429,Standard,Castle Hayne,New Hanover County,NC,910
28430,Standard,Cerro Gordo,Columbus County,NC,910
28431,Standard,Chadbourn,Columbus County,NC,910
28432,Standard,Clarendon,Columbus County,NC,910
28433,Standard,Clarkton,Bladen County,NC,910
28434,Standard,Council,Bladen County,NC,910
28435,Standard,Currie,Pender County,NC,910
28436,Standard,Delco,Columbus County,NC,910
28438,Standard,Evergreen,Columbus County,NC,910
28439,Standard,Fair Bluff,Columbus County,NC,910
28441,Standard,Garland,Sampson County,NC,910
28442,Standard,Hallsboro,Columbus County,NC,910
28443,Standard,Hampstead,Pender County,NC,910
28444,Standard,Harrells,Sampson County,NC,910
28445,Standard,Holly Ridge,Onslow County,NC,910
28447,Standard,Ivanhoe,Sampson County,NC,910
28448,Standard,Kelly,Bladen County,NC,910
28449,Standard,Kure Beach,New Hanover County,NC,910
28450,Standard,Lake Waccamaw,Columbus County,NC,910
28451,Standard,Leland,Brunswick County,NC,910
28452,Standard,Longwood,Brunswick County,NC,910
28453,Standard,Magnolia,Duplin County,NC,910
28454,Standard,Maple Hill,Pender County,NC,910
28455,Standard,Nakina,Columbus County,NC,910
28456,Standard,Riegelwood,Columbus County,NC,910
28457,Standard,Rocky Point,Pender County,NC,910
28458,Standard,Rose Hill,Duplin County,NC,"252,910"
28459,Po Box,Shallotte,Brunswick County,NC,910
28460,Standard,Sneads Ferry,Onslow County,NC,910
28461,Standard,Southport,Brunswick County,NC,910
28462,Standard,Supply,Brunswick County,NC,910
28463,Standard,Tabor City,Columbus County,NC,"919,910"
28464,Standard,Teachey,Duplin County,NC,910
28465,Standard,Oak Island,Brunswick County,NC,910
28466,Standard,Wallace,Duplin County,NC,910
28467,Standard,Calabash,Brunswick County,NC,910
28468,Standard,Sunset Beach,Brunswick County,NC,910
28469,Standard,Ocean Isle Beach,Brunswick County,NC,910
28470,Standard,Shallotte,Brunswick County,NC,910
28472,Standard,Whiteville,Columbus County,NC,910
28478,Standard,Willard,Pender County,NC,910
28479,Standard,Winnabow,Brunswick County,NC,910
28480,Standard,Wrightsville Beach,New Hanover County,NC,910
28501,Standard,Kinston,Lenoir County,NC,252
28502,Po Box,Kinston,Lenoir County,NC,252
28503,Po Box,Kinston,Lenoir County,NC,252
28504,Standard,Kinston,Lenoir County,NC,252
28508,Standard,Albertson,Duplin County,NC,"252,919"
28509,Po Box,Alliance,Pamlico County,NC,252
28510,Standard,Arapahoe,Pamlico County,NC,252
28511,Standard,Atlantic,Carteret County,NC,252
28512,Standard,Atlantic Beach,Carteret County,NC,252
28513,Standard,Ayden,Pitt County,NC,252
28515,Standard,Bayboro,Pamlico County,NC,252
28516,Standard,Beaufort,Carteret County,NC,252
28518,Standard,Beulaville,Duplin County,NC,910
28519,Po Box,Bridgeton,Craven County,NC,252
28520,Standard,Cedar Island,Carteret County,NC,252
28521,Standard,Chinquapin,Duplin County,NC,910
28522,Po Box,Comfort,Jones County,NC,
28523,Standard,Cove City,Craven County,NC,252
28524,Po Box,Davis,Carteret County,NC,252
28525,Standard,Deep Run,Lenoir County,NC,252
28526,Standard,Dover,Craven County,NC,252
28527,Standard,Ernul,Craven County,NC,252
28528,Standard,Gloucester,Carteret County,NC,252
28529,Standard,Grantsboro,Pamlico County,NC,252
28530,Standard,Grifton,Pitt County,NC,252
28531,Standard,Harkers Island,Carteret County,NC,252
28532,Standard,Havelock,Craven County,NC,252
28533,Standard,Cherry Point,Craven County,NC,252
28537,Standard,Hobucken,Pamlico County,NC,252
28538,Standard,Hookerton,Greene County,NC,252
28539,Standard,Hubert,Onslow County,NC,910
28540,Standard,Jacksonville,Onslow County,NC,910
28541,Po Box,Jacksonville,Onslow County,NC,910
28542,Po Box,Camp Lejeune,Onslow County,NC,910
28543,Standard,Tarawa Terrace,Onslow County,NC,910
28544,Standard,Midway Park,Onslow County,NC,910
28545,Standard,Mccutcheon Field,Onslow County,NC,910
28546,Standard,Jacksonville,Onslow County,NC,910
28547,Standard,Camp Lejeune,Onslow County,NC,910
28551,Standard,La Grange,Lenoir County,NC,"252,919"
28552,Standard,Lowland,Pamlico County,NC,252
28553,Standard,Marshallberg,Carteret County,NC,252
28554,Po Box,Maury,Greene County,NC,252
28555,Standard,Maysville,Onslow County,NC,910
28556,Standard,Merritt,Pamlico County,NC,252
28557,Standard,Morehead City,Carteret County,NC,252
28560,Standard,New Bern,Craven County,NC,"919,252"
28561,Po Box,New Bern,Craven County,NC,252
28562,Standard,New Bern,Craven County,NC,"252,919"
28563,Po Box,New Bern,Craven County,NC,252
28564,Po Box,New Bern,Craven County,NC,252
28570,Standard,Newport,Carteret County,NC,252
28571,Standard,Oriental,Pamlico County,NC,"252,704"
28572,Standard,Pink Hill,Lenoir County,NC,"919,252,910"
28573,Standard,Pollocksville,Jones County,NC,"252,910"
28574,Standard,Richlands,Onslow County,NC,910
28575,Po Box,Salter Path,Carteret County,NC,"336,252"
28577,Standard,Sealevel,Carteret County,NC,252
28578,Standard,Seven Springs,Wayne County,NC,"252,919"
28579,Standard,Smyrna,Carteret County,NC,252
28580,Standard,Snow Hill,Greene County,NC,252
28581,Standard,Stacy,Carteret County,NC,252
28582,Standard,Stella,Carteret County,NC,"252,910"
28583,Po Box,Stonewall,Pamlico County,NC,252
28584,Standard,Swansboro,Onslow County,NC,"252,910"
28585,Standard,Trenton,Jones County,NC,"252,910"
28586,Standard,Vanceboro,Craven County,NC,252
28587,Standard,Vandemere,Pamlico County,NC,252
28589,Po Box,Williston,Carteret County,NC,252
28590,Standard,Winterville,Pitt County,NC,252
28594,Standard,Emerald Isle,Carteret County,NC,252
28601,Standard,Hickory,Catawba County,NC,828
28602,Standard,Hickory,Catawba County,NC,"704,828"
28603,Po Box,Hickory,Catawba County,NC,828
28604,Standard,Banner Elk,Avery County,NC,828
28605,Standard,Blowing Rock,Watauga County,NC,828
28606,Standard,Boomer,Wilkes County,NC,336
28607,Standard,Boone,Watauga County,NC,"704,828"
28608,Unique,Boone,Watauga County,NC,828
28609,Standard,Catawba,Catawba County,NC,"704,828"
28610,Standard,Claremont,Catawba County,NC,828
28611,Standard,Collettsville,Avery County,NC,828
28612,Standard,Connellys Springs,Burke County,NC,828
28613,Standard,Conover,Catawba County,NC,828
28615,Standard,Creston,Ashe County,NC,336
28616,Po Box,Crossnore,Avery County,NC,828
28617,Standard,Crumpler,Ashe County,NC,336
28618,Standard,Deep Gap,Watauga County,NC,"336,828"
28619,Po Box,Drexel,Burke County,NC,828
28621,Standard,Elkin,Surry County,NC,336
28622,Standard,Elk Park,Avery County,NC,"704,828"
28623,Standard,Ennice,Alleghany County,NC,336
28624,Standard,Ferguson,Wilkes County,NC,336
28625,Standard,Statesville,Iredell County,NC,704
28626,Standard,Fleetwood,Ashe County,NC,336
28627,Standard,Glade Valley,Alleghany County,NC,336
28628,Po Box,Glen Alpine,Burke County,NC,828
28629,Standard,Glendale Springs,Ashe County,NC,336
28630,Standard,Granite Falls,Caldwell County,NC,"704,828"
28631,Standard,Grassy Creek,Ashe County,NC,336
28633,Unique,Lenoir,Caldwell County,NC,828
28634,Standard,Harmony,Iredell County,NC,"704,336"
28635,Standard,Hays,Wilkes County,NC,336
28636,Standard,Hiddenite,Alexander County,NC,"704,828"
28637,Standard,Hildebran,Burke County,NC,"704,828"
28638,Standard,Hudson,Caldwell County,NC,828
28640,Standard,Jefferson,Ashe County,NC,336
28641,Po Box,Jonas Ridge,Avery County,NC,828
28642,Standard,Jonesville,Yadkin County,NC,336
28643,Standard,Lansing,Ashe County,NC,336
28644,Standard,Laurel Springs,Alleghany County,NC,336
28645,Standard,Lenoir,Caldwell County,NC,"704,828"
28646,Po Box,Linville,Avery County,NC,828
28647,Po Box,Linville Falls,Avery County,NC,828
28649,Standard,Mc Grady,Wilkes County,NC,336
28650,Standard,Maiden,Catawba County,NC,"828,704"
28651,Standard,Millers Creek,Wilkes County,NC,336
28652,Po Box,Minneapolis,Avery County,NC,828
28653,Po Box,Montezuma,Avery County,NC,828
28654,Standard,Moravian Falls,Wilkes County,NC,"336,704"
28655,Standard,Morganton,Burke County,NC,"704,828"
28656,Unique,North Wilkesboro,Wilkes County,NC,336
28657,Standard,Newland,Avery County,NC,828
28658,Standard,Newton,Catawba County,NC,"704,828"
28659,Standard,North Wilkesboro,Wilkes County,NC,336
28660,Standard,Olin,Iredell County,NC,704
28661,Po Box,Patterson,Caldwell County,NC,828
28662,Po Box,Pineola,Avery County,NC,828
28663,Standard,Piney Creek,Alleghany County,NC,336
28664,Po Box,Plumtree,Avery County,NC,704
28665,Standard,Purlear,Wilkes County,NC,336
28666,Po Box,Icard,Burke County,NC,828
28667,Po Box,Rhodhiss,,NC,828
28668,Standard,Roaring Gap,Alleghany County,NC,336
28669,Standard,Roaring River,Wilkes County,NC,336
28670,Standard,Ronda,Wilkes County,NC,336
28671,Po Box,Rutherford College,Burke County,NC,828
28672,Standard,Scottville,Ashe County,NC,336
28673,Standard,Sherrills Ford,Catawba County,NC,"828,704"
28674,Unique,North Wilkesboro,Wilkes County,NC,336
28675,Standard,Sparta,Alleghany County,NC,336
28676,Standard,State Road,Surry County,NC,336
28677,Standard,Statesville,Iredell County,NC,704
28678,Standard,Stony Point,Alexander County,NC,704
28679,Standard,Sugar Grove,Watauga County,NC,828
28680,Po Box,Morganton,Burke County,NC,828
28681,Standard,Taylorsville,Alexander County,NC,828
28682,Standard,Terrell,Catawba County,NC,828
28683,Standard,Thurmond,Surry County,NC,336
28684,Standard,Todd,Ashe County,NC,"336,828"
28685,Standard,Traphill,Wilkes County,NC,336
28687,Po Box,Statesville,Iredell County,NC,704
28688,Po Box,Turnersburg,Iredell County,NC,704
28689,Standard,Union Grove,Iredell County,NC,"704,336"
28690,Standard,Valdese,Burke County,NC,828
28691,Po Box,Valle Crucis,Watauga County,NC,828
28692,Standard,Vilas,Watauga County,NC,828
28693,Standard,Warrensville,Ashe County,NC,336
28694,Standard,West Jefferson,Ashe County,NC,336
28697,Standard,Wilkesboro,Wilkes County,NC,336
28698,Standard,Zionville,Watauga County,NC,"828,336"
28699,Po Box,Scotts,Alexander County,NC,704
28701,Standard,Alexander,Buncombe County,NC,828
28702,Standard,Almond,Graham County,NC,828
28704,Standard,Arden,Buncombe County,NC,828
28705,Standard,Bakersville,Mitchell County,NC,828
28707,Po Box,Balsam,Jackson County,NC,828
28708,Standard,Balsam Grove,Transylvania County,NC,828
28709,Standard,Barnardsville,Buncombe County,NC,828
28710,Po Box,Bat Cave,Henderson County,NC,828
28711,Standard,Black Mountain,Buncombe County,NC,828
28712,Standard,Brevard,Transylvania County,NC,"828,704"
28713,Standard,Bryson City,Swain County,NC,828
28714,Standard,Burnsville,Yancey County,NC,828
28715,Standard,Candler,Buncombe County,NC,828
28716,Standard,Canton,Haywood County,NC,"704,828"
28717,Standard,Cashiers,Jackson County,NC,828
28718,Standard,Cedar Mountain,Transylvania County,NC,828
28719,Standard,Cherokee,Swain County,NC,828
28720,Po Box,Chimney Rock,Rutherford County,NC,828
28721,Standard,Clyde,Haywood County,NC,828
28722,Standard,Columbus,Polk County,NC,828
28723,Standard,Cullowhee,Jackson County,NC,828
28724,Po Box,Dana,Henderson County,NC,828
28725,Po Box,Dillsboro,Jackson County,NC,828
28726,Standard,East Flat Rock,Henderson County,NC,828
28727,Po Box,Edneyville,Henderson County,NC,828
28728,Po Box,Enka,Buncombe County,NC,828
28729,Standard,Etowah,Henderson County,NC,"704,828"
28730,Standard,Fairview,Buncombe County,NC,828
28731,Standard,Flat Rock,Henderson County,NC,828
28732,Standard,Fletcher,Buncombe County,NC,"828,704"
28733,Standard,Fontana Dam,Graham County,NC,828
28734,Standard,Franklin,Macon County,NC,828
28735,Standard,Gerton,Henderson County,NC,828
28736,Standard,Glenville,Jackson County,NC,828
28737,Po Box,Glenwood,McDowell County,NC,828
28738,Po Box,Hazelwood,Haywood County,NC,828
28739,Standard,Hendersonville,Henderson County,NC,"704,828"
28740,Standard,Green Mountain,Yancey County,NC,828
28741,Standard,Highlands,Macon County,NC,828
28742,Standard,Horse Shoe,Henderson County,NC,828
28743,Standard,Hot Springs,Madison County,NC,828
28744,Po Box,Franklin,Macon County,NC,828
28745,Standard,Lake Junaluska,Haywood County,NC,828
28746,Standard,Lake Lure,Rutherford County,NC,828
28747,Standard,Lake Toxaway,Transylvania County,NC,828
28748,Standard,Leicester,Buncombe County,NC,828
28749,Po Box,Little Switzerland,Mitchell County,NC,828
28750,Po Box,Lynn,Polk County,NC,828
28751,Standard,Maggie Valley,Haywood County,NC,828
28752,Standard,Marion,McDowell County,NC,"828,704"
28753,Standard,Marshall,Madison County,NC,828
28754,Standard,Mars Hill,Madison County,NC,828
28755,Po Box,Micaville,Yancey County,NC,828
28756,Standard,Mill Spring,Polk County,NC,828
28757,Po Box,Montreat,Buncombe County,NC,828
28758,Po Box,Mountain Home,Henderson County,NC,828
28759,Standard,Mills River,Henderson County,NC,828
28760,Po Box,Naples,Henderson County,NC,828
28761,Standard,Nebo,McDowell County,NC,828
28762,Standard,Old Fort,McDowell County,NC,828
28763,Standard,Otto,Macon County,NC,828
28765,Po Box,Penland,Mitchell County,NC,828
28766,Standard,Penrose,Transylvania County,NC,828
28768,Standard,Pisgah Forest,Transylvania County,NC,828
28770,Po Box,Ridgecrest,Buncombe County,NC,828
28771,Standard,Robbinsville,Graham County,NC,"704,828"
28772,Standard,Rosman,Transylvania County,NC,828
28773,Standard,Saluda,Polk County,NC,828
28774,Standard,Sapphire,Jackson County,NC,828
28775,Standard,Scaly Mountain,Macon County,NC,828
28776,Po Box,Skyland,Buncombe County,NC,828
28777,Standard,Spruce Pine,Mitchell County,NC,828
28778,Standard,Swannanoa,Buncombe County,NC,828
28779,Standard,Sylva,Jackson County,NC,828
28781,Standard,Topton,Macon County,NC,828
28782,Standard,Tryon,Polk County,NC,828
28783,Standard,Tuckasegee,Jackson County,NC,828
28784,Po Box,Tuxedo,Henderson County,NC,828
28785,Standard,Waynesville,Haywood County,NC,828
28786,Standard,Waynesville,Haywood County,NC,828
28787,Standard,Weaverville,Buncombe County,NC,828
28788,Po Box,Webster,Jackson County,NC,828
28789,Standard,Whittier,Jackson County,NC,828
28790,Standard,Zirconia,Henderson County,NC,828
28791,Standard,Hendersonville,Henderson County,NC,"828,704"
28792,Standard,Hendersonville,Henderson County,NC,828
28793,Po Box,Hendersonville,Henderson County,NC,828
28801,Standard,Asheville,Buncombe County,NC,"704,828"
28802,Po Box,Asheville,Buncombe County,NC,828
28803,Standard,Asheville,Buncombe County,NC,828
28804,Standard,Asheville,Buncombe County,NC,828
28805,Standard,Asheville,Buncombe County,NC,828
28806,Standard,Asheville,Buncombe County,NC,828
28810,Standard,Asheville,Buncombe County,NC,828
28813,Po Box,Asheville,Buncombe County,NC,828
28814,Po Box,Asheville,Buncombe County,NC,828
28815,Po Box,Asheville,Buncombe County,NC,828
28816,Po Box,Asheville,Buncombe County,NC,828
28901,Standard,Andrews,Cherokee County,NC,828
28902,Standard,Brasstown,Cherokee County,NC,828
28903,Po Box,Culberson,Cherokee County,NC,828
28904,Standard,Hayesville,Clay County,NC,"704,828"
28905,Standard,Marble,Cherokee County,NC,828
28906,Standard,Murphy,Cherokee County,NC,828
28909,Standard,Warne,Clay County,NC,828
